region,destination,load_segment,time
WNC,MID,sum_night,2030,0.00
WNC,MID,sum_night,2035,0.00
WNC,MID,sum_night,2040,0.00
WNC,MID,sum_night,2045,0.00
WNC,MID,sum_night,2050,0.00
WNC,MID,sum_night,2075,0.06
WNC,MID,sprfl_day,2010,0.00
WNC,MID,sprfl_day,2015,0.00
WNC,MID,sprfl_day,2020,0.00
WNC,MID,sprfl_day,2025,0.00
WNC,MID,sprfl_day,2030,0.00
WNC,MID,sprfl_day,2035,0.00
WNC,MID,sprfl_day,2040,0.00
WNC,MID,sprfl_day,2045,0.00
WNC,MID,sprfl_day,2050,0.00
WNC,MID,sprfl_day,2075,0.03
WNC,MID,sprfl_mrnevn,2010,0.00
WNC,MID,sprfl_mrnevn,2015,0.00
WNC,MID,sprfl_mrnevn,2020,0.00
WNC,MID,sprfl_mrnevn,2025,0.00
WNC,MID,sprfl_mrnevn,2030,0.00
WNC,MID,sprfl_mrnevn,2035,0.00
WNC,MID,sprfl_mrnevn,2040,0.00
WNC,MID,sprfl_mrnevn,2045,0.00
WNC,MID,sprfl_mrnevn,2050,0.00
WNC,MID,sprfl_mrnevn,2075,0.00
WNC,MID,sprfl_night,2010,0.00
WNC,MID,sprfl_night,2015,0.00
WNC,MID,sprfl_night,2020,0.00
WNC,MID,sprfl_night,2025,0.00
WNC,MID,sprfl_night,2030,0.00
WNC,MID,sprfl_night,2035,0.00
WNC,MID,sprfl_night,2040,0.00
WNC,MID,sprfl_night,2045,0.00
WNC,MID,sprfl_night,2050,0.00
WNC,MID,sprfl_night,2075,0.00
WNC,MID,wntr_day,2010,0.00
WNC,MID,wntr_day,2015,0.00
WNC,MID,wntr_day,2020,0.00
WNC,MID,wntr_day,2025,0.00
WNC,MID,wntr_day,2030,0.00
WNC,MID,wntr_day,2035,0.00
WNC,MID,wntr_day,2040,0.00
WNC,MID,wntr_day,2045,0.00
WNC,MID,wntr_day,2050,0.00
WNC,MID,wntr_day,2075,0.00
WNC,MID,wntr_mrnevn,2010,0.00
WNC,MID,wntr_mrnevn,2015,0.00
WNC,MID,wntr_mrnevn,2020,0.00
WNC,MID,wntr_mrnevn,2025,0.00
WNC,MID,wntr_mrnevn,2030,0.00
WNC,MID,wntr_mrnevn,2035,0.00
WNC,MID,wntr_mrnevn,2040,0.00
WNC,MID,wntr_mrnevn,2045,0.00
WNC,MID,wntr_mrnevn,2050,0.00
WNC,MID,wntr_mrnevn,2075,0.00
WNC,MID,wntr_night,2010,0.00
WNC,MID,wntr_night,2015,0.00
WNC,MID,wntr_night,2020,0.00
WNC,MID,wntr_night,2025,0.00
WNC,MID,wntr_night,2030,0.00
WNC,MID,wntr_night,2035,0.00
WNC,MID,wntr_night,2040,0.00
WNC,MID,wntr_night,2045,0.00
WNC,MID,wntr_night,2050,0.00
WNC,MID,wntr_night,2075,0.00
WNC,MID,peak,2010,0.00
WNC,MID,peak,2015,0.01
WNC,MID,peak,2020,0.00
WNC,MID,peak,2025,0.00
WNC,MID,peak,2030,0.00
WNC,MID,peak,2035,0.00
WNC,MID,peak,2040,0.00
WNC,MID,peak,2045,0.00
WNC,MID,peak,2050,0.00
WNC,MID,peak,2075,0.01
WNC,ENC,sum_day,2010,0.00
WNC,ENC,sum_day,2015,0.00
WNC,ENC,sum_day,2020,0.00
WNC,ENC,sum_day,2025,0.00
WNC,ENC,sum_day,2030,0.00
WNC,ENC,sum_day,2035,0.00
WNC,ENC,sum_day,2040,7.48
WNC,ENC,sum_day,2045,2.00
WNC,ENC,sum_day,2050,0.00
WNC,ENC,sum_day,2075,0.00
WNC,ENC,sum_mrnevn,2010,0.00
WNC,ENC,sum_mrnevn,2015,0.00
WNC,ENC,sum_mrnevn,2020,0.00
WNC,ENC,sum_mrnevn,2025,0.00
WNC,ENC,sum_mrnevn,2030,0.00
WNC,ENC,sum_mrnevn,2035,0.00
WNC,ENC,sum_mrnevn,2040,0.00
WNC,ENC,sum_mrnevn,2045,0.00
WNC,ENC,sum_mrnevn,2050,1.48
WNC,ENC,sum_mrnevn,2075,0.00
WNC,ENC,sum_night,2010,0.00
WNC,ENC,sum_night,2015,0.00
WNC,ENC,sum_night,2020,0.00
WNC,ENC,sum_night,2025,0.00
WNC,ENC,sum_night,2030,0.00
WNC,ENC,sum_night,2035,0.00
WNC,ENC,sum_night,2040,0.00
WNC,ENC,sum_night,2045,0.00
WNC,ENC,sum_night,2050,0.00
WNC,ENC,sum_night,2075,0.75
WNC,ENC,sprfl_day,2010,0.00
WNC,ENC,sprfl_day,2015,0.00
WNC,ENC,sprfl_day,2020,0.00
WNC,ENC,sprfl_day,2025,0.00
WNC,ENC,sprfl_day,2030,0.00
WNC,ENC,sprfl_day,2035,0.00
WNC,ENC,sprfl_day,2040,0.00
WNC,ENC,sprfl_day,2045,0.00
WNC,ENC,sprfl_day,2050,0.00
WNC,ENC,sprfl_day,2075,0.02
WNC,ENC,sprfl_mrnevn,2010,0.00
WNC,ENC,sprfl_mrnevn,2015,0.00
WNC,ENC,sprfl_mrnevn,2020,0.00
WNC,ENC,sprfl_mrnevn,2025,0.00
WNC,ENC,sprfl_mrnevn,2030,0.00
WNC,ENC,sprfl_mrnevn,2035,0.00
WNC,ENC,sprfl_mrnevn,2040,0.00
WNC,ENC,sprfl_mrnevn,2045,0.00
WNC,ENC,sprfl_mrnevn,2050,0.00
WNC,ENC,sprfl_mrnevn,2075,0.00
WNC,ENC,sprfl_night,2010,0.00
WNC,ENC,sprfl_night,2015,0.00
WNC,ENC,sprfl_night,2020,0.00
WNC,ENC,sprfl_night,2025,0.00
WNC,ENC,sprfl_night,2030,0.00
WNC,ENC,sprfl_night,2035,0.00
WNC,ENC,sprfl_night,2040,0.00
WNC,ENC,sprfl_night,2045,0.00
WNC,ENC,sprfl_night,2050,0.00
WNC,ENC,sprfl_night,2075,0.00
WNC,ENC,wntr_day,2010,0.00
WNC,ENC,wntr_day,2015,0.00
WNC,ENC,wntr_day,2020,0.00
WNC,ENC,wntr_day,2025,0.00
WNC,ENC,wntr_day,2030,0.00
WNC,ENC,wntr_day,2035,0.00
WNC,ENC,wntr_day,2040,0.38
WNC,ENC,wntr_day,2045,0.00
WNC,ENC,wntr_day,2050,0.00
WNC,ENC,wntr_day,2075,0.00
WNC,ENC,wntr_mrnevn,2010,0.00
WNC,ENC,wntr_mrnevn,2015,0.00
WNC,ENC,wntr_mrnevn,2020,0.00
WNC,ENC,wntr_mrnevn,2025,0.00
WNC,ENC,wntr_mrnevn,2030,0.00
WNC,ENC,wntr_mrnevn,2035,0.00
WNC,ENC,wntr_mrnevn,2040,0.00
WNC,ENC,wntr_mrnevn,2045,0.00
WNC,ENC,wntr_mrnevn,2050,0.00
WNC,ENC,wntr_mrnevn,2075,0.00
WNC,ENC,wntr_night,2010,0.00
WNC,ENC,wntr_night,2015,0.00
WNC,ENC,wntr_night,2020,0.00
WNC,ENC,wntr_night,2025,0.00
WNC,ENC,wntr_night,2030,0.00
WNC,ENC,wntr_night,2035,0.00
WNC,ENC,wntr_night,2040,0.00
WNC,ENC,wntr_night,2045,0.00
WNC,ENC,wntr_night,2050,0.00
WNC,ENC,wntr_night,2075,0.00
WNC,ENC,peak,2010,0.00
WNC,ENC,peak,2015,0.12
WNC,ENC,peak,2020,0.00
WNC,ENC,peak,2025,0.00
WNC,ENC,peak,2030,0.00
WNC,ENC,peak,2035,0.00
WNC,ENC,peak,2040,0.41
WNC,ENC,peak,2045,0.26
WNC,ENC,peak,2050,0.14
WNC,ENC,peak,2075,0.41
WNC,WNC,sum_day,2010,0.00
WNC,WNC,sum_day,2015,0.00
WNC,WNC,sum_day,2020,0.00
WNC,WNC,sum_day,2025,0.00
WNC,WNC,sum_day,2030,0.00
WNC,WNC,sum_day,2035,0.00
WNC,WNC,sum_day,2040,0.00
WNC,WNC,sum_day,2045,0.00
WNC,WNC,sum_day,2050,0.00
WNC,WNC,sum_day,2075,0.00
WNC,WNC,sum_mrnevn,2010,0.00
WNC,WNC,sum_mrnevn,2015,0.00
WNC,WNC,sum_mrnevn,2020,0.00
WNC,WNC,sum_mrnevn,2025,0.00
WNC,WNC,sum_mrnevn,2030,0.00
WNC,WNC,sum_mrnevn,2035,0.00
WNC,WNC,sum_mrnevn,2040,0.00
WNC,WNC,sum_mrnevn,2045,0.00
WNC,WNC,sum_mrnevn,2050,0.00
WNC,WNC,sum_mrnevn,2075,0.00
WNC,WNC,sum_night,2010,0.00
WNC,WNC,sum_night,2015,0.00
WNC,WNC,sum_night,2020,0.00
WNC,WNC,sum_night,2025,0.00
WNC,WNC,sum_night,2030,0.00
WNC,WNC,sum_night,2035,0.00
WNC,WNC,sum_night,2040,0.00
WNC,WNC,sum_night,2045,0.00
WNC,WNC,sum_night,2050,0.00
WNC,WNC,sum_night,2075,0.00
WNC,WNC,sprfl_day,2010,0.00
WNC,WNC,sprfl_day,2015,0.00
WNC,WNC,sprfl_day,2020,0.00
WNC,WNC,sprfl_day,2025,0.00
WNC,WNC,sprfl_day,2030,0.00
WNC,WNC,sprfl_day,2035,0.00
WNC,WNC,sprfl_day,2040,0.00
WNC,WNC,sprfl_day,2045,0.00
WNC,WNC,sprfl_day,2050,0.00
WNC,WNC,sprfl_day,2075,0.00
WNC,WNC,sprfl_mrnevn,2010,0.00
WNC,WNC,sprfl_mrnevn,2015,0.00
WNC,WNC,sprfl_mrnevn,2020,0.00
WNC,WNC,sprfl_mrnevn,2025,0.00
WNC,WNC,sprfl_mrnevn,2030,0.00
WNC,WNC,sprfl_mrnevn,2035,0.00
WNC,WNC,sprfl_mrnevn,2040,0.00
WNC,WNC,sprfl_mrnevn,2045,0.00
WNC,WNC,sprfl_mrnevn,2050,0.00
WNC,WNC,sprfl_mrnevn,2075,0.00
WNC,WNC,sprfl_night,2010,0.00
WNC,WNC,sprfl_night,2015,0.00
WNC,WNC,sprfl_night,2020,0.00
WNC,WNC,sprfl_night,2025,0.00
WNC,WNC,sprfl_night,2030,0.00
WNC,WNC,sprfl_night,2035,0.00
WNC,WNC,sprfl_night,2040,0.00
WNC,WNC,sprfl_night,2045,0.00
WNC,WNC,sprfl_night,2050,0.00
WNC,WNC,sprfl_night,2075,0.00
WNC,WNC,wntr_day,2010,0.00
WNC,WNC,wntr_day,2015,0.00
WNC,WNC,wntr_day,2020,0.00
WNC,WNC,wntr_day,2025,0.00
WNC,WNC,wntr_day,2030,0.00
WNC,WNC,wntr_day,2035,0.00
WNC,WNC,wntr_day,2040,0.00
WNC,WNC,wntr_day,2045,0.00
WNC,WNC,wntr_day,2050,0.00
WNC,WNC,wntr_day,2075,0.00
WNC,WNC,wntr_mrnevn,2010,0.00
WNC,WNC,wntr_mrnevn,2015,0.00
WNC,WNC,wntr_mrnevn,2020,0.00
WNC,WNC,wntr_mrnevn,2025,0.00
WNC,WNC,wntr_mrnevn,2030,0.00
WNC,WNC,wntr_mrnevn,2035,0.00
WNC,WNC,wntr_mrnevn,2040,0.00
WNC,WNC,wntr_mrnevn,2045,0.00
WNC,WNC,wntr_mrnevn,2050,0.00
WNC,WNC,wntr_mrnevn,2075,0.00
WNC,WNC,wntr_night,2010,0.00
WNC,WNC,wntr_night,2015,0.00
WNC,WNC,wntr_night,2020,0.00
WNC,WNC,wntr_night,2025,0.00
WNC,WNC,wntr_night,2030,0.00
WNC,WNC,wntr_night,2035,0.00
WNC,WNC,wntr_night,2040,0.00
WNC,WNC,wntr_night,2045,0.00
WNC,WNC,wntr_night,2050,0.00
WNC,WNC,wntr_night,2075,0.00
WNC,WNC,peak,2010,0.00
WNC,WNC,peak,2015,0.00
WNC,WNC,peak,2020,0.00
WNC,WNC,peak,2025,0.00
WNC,WNC,peak,2030,0.00
WNC,WNC,peak,2035,0.00
WNC,WNC,peak,2040,0.00
WNC,WNC,peak,2045,0.00
WNC,WNC,peak,2050,0.00
WNC,WNC,peak,2075,0.00
WNC,FL,sum_day,2010,0.00
WNC,FL,sum_day,2015,0.00
WNC,FL,sum_day,2020,0.00
WNC,FL,sum_day,2025,0.00
WNC,FL,sum_day,2030,0.00
WNC,FL,sum_day,2035,0.00
WNC,FL,sum_day,2040,0.00
WNC,FL,sum_day,2045,0.00
WNC,FL,sum_day,2050,0.00
WNC,FL,sum_day,2075,0.00
WNC,FL,sum_mrnevn,2010,0.00
WNC,FL,sum_mrnevn,2015,0.00
WNC,FL,sum_mrnevn,2020,0.00
WNC,FL,sum_mrnevn,2025,0.00
WNC,FL,sum_mrnevn,2030,0.00
WNC,FL,sum_mrnevn,2035,0.00
WNC,FL,sum_mrnevn,2040,0.00
WNC,FL,sum_mrnevn,2045,0.00
WNC,FL,sum_mrnevn,2050,0.00
WNC,FL,sum_mrnevn,2075,0.00
WNC,FL,sum_night,2010,0.00
WNC,FL,sum_night,2015,0.00
WNC,FL,sum_night,2020,0.00
WNC,FL,sum_night,2025,0.00
WNC,FL,sum_night,2030,0.00
WNC,FL,sum_night,2035,0.00
WNC,FL,sum_night,2040,0.00
WNC,FL,sum_night,2045,0.00
WNC,FL,sum_night,2050,0.00
WNC,FL,sum_night,2075,0.00
WNC,FL,sprfl_day,2010,0.00
WNC,FL,sprfl_day,2015,0.00
WNC,FL,sprfl_day,2020,0.00
WNC,FL,sprfl_day,2025,0.00
WNC,FL,sprfl_day,2030,0.00
WNC,FL,sprfl_day,2035,0.00
WNC,FL,sprfl_day,2040,0.00
WNC,FL,sprfl_day,2045,0.00
WNC,FL,sprfl_day,2050,0.00
WNC,FL,sprfl_day,2075,0.00
WNC,FL,sprfl_mrnevn,2010,0.00
WNC,FL,sprfl_mrnevn,2015,0.00
WNC,FL,sprfl_mrnevn,2020,0.00
WNC,FL,sprfl_mrnevn,2025,0.00
WNC,FL,sprfl_mrnevn,2030,0.00
WNC,FL,sprfl_mrnevn,2035,0.00
WNC,FL,sprfl_mrnevn,2040,0.00
WNC,FL,sprfl_mrnevn,2045,0.00
WNC,FL,sprfl_mrnevn,2050,0.00
WNC,FL,sprfl_mrnevn,2075,0.00
WNC,FL,sprfl_night,2010,0.00
WNC,FL,sprfl_night,2015,0.00
WNC,FL,sprfl_night,2020,0.00
WNC,FL,sprfl_night,2025,0.00
WNC,FL,sprfl_night,2030,0.00
WNC,FL,sprfl_night,2035,0.00
WNC,FL,sprfl_night,2040,0.00
WNC,FL,sprfl_night,2045,0.00
WNC,FL,sprfl_night,2050,0.00
WNC,FL,sprfl_night,2075,0.00
WNC,FL,wntr_day,2010,0.00
WNC,FL,wntr_day,2015,0.00
WNC,FL,wntr_day,2020,0.00
WNC,FL,wntr_day,2025,0.00
WNC,FL,wntr_day,2030,0.00
WNC,FL,wntr_day,2035,0.00
WNC,FL,wntr_day,2040,0.00
WNC,FL,wntr_day,2045,0.00
WNC,FL,wntr_day,2050,0.00
WNC,FL,wntr_day,2075,0.00
WNC,FL,wntr_mrnevn,2010,0.00
WNC,FL,wntr_mrnevn,2015,0.00
WNC,FL,wntr_mrnevn,2020,0.00
WNC,FL,wntr_mrnevn,2025,0.00
WNC,FL,wntr_mrnevn,2030,0.00
WNC,FL,wntr_mrnevn,2035,0.00
WNC,FL,wntr_mrnevn,2040,0.00
WNC,FL,wntr_mrnevn,2045,0.00
WNC,FL,wntr_mrnevn,2050,0.00
WNC,FL,wntr_mrnevn,2075,0.00
WNC,FL,wntr_night,2010,0.00
WNC,FL,wntr_night,2015,0.00
WNC,FL,wntr_night,2020,0.00
WNC,FL,wntr_night,2025,0.00
WNC,FL,wntr_night,2030,0.00
WNC,FL,wntr_night,2035,0.00
WNC,FL,wntr_night,2040,0.00
WNC,FL,wntr_night,2045,0.00
WNC,FL,wntr_night,2050,0.00
WNC,FL,wntr_night,2075,0.00
WNC,FL,peak,2010,0.00
WNC,FL,peak,2015,0.00
WNC,FL,peak,2020,0.00
WNC,FL,peak,2025,0.00
WNC,FL,peak,2030,0.00
WNC,FL,peak,2035,0.00
WNC,FL,peak,2040,0.00
WNC,FL,peak,2045,0.00
WNC,FL,peak,2050,0.00
WNC,FL,peak,2075,0.00
WNC,SAC,sum_day,2010,0.00
WNC,SAC,sum_day,2015,0.00
WNC,SAC,sum_day,2020,0.00
WNC,SAC,sum_day,2025,0.00
WNC,SAC,sum_day,2030,0.00
WNC,SAC,sum_day,2035,0.00
WNC,SAC,sum_day,2040,0.00
WNC,SAC,sum_day,2045,0.00
WNC,SAC,sum_day,2050,0.00
WNC,SAC,sum_day,2075,0.00
WNC,SAC,sum_mrnevn,2010,0.00
WNC,SAC,sum_mrnevn,2015,0.00
WNC,SAC,sum_mrnevn,2020,0.00
WNC,SAC,sum_mrnevn,2025,0.00
WNC,SAC,sum_mrnevn,2030,0.00
WNC,SAC,sum_mrnevn,2035,0.00
WNC,SAC,sum_mrnevn,2040,0.00
WNC,SAC,sum_mrnevn,2045,0.00
WNC,SAC,sum_mrnevn,2050,0.00
WNC,SAC,sum_mrnevn,2075,0.00
WNC,SAC,sum_night,2010,0.00
WNC,SAC,sum_night,2015,0.00
WNC,SAC,sum_night,2020,0.00
WNC,SAC,sum_night,2025,0.00
WNC,SAC,sum_night,2030,0.00
WNC,SAC,sum_night,2035,0.00
WNC,SAC,sum_night,2040,0.00
WNC,SAC,sum_night,2045,0.00
WNC,SAC,sum_night,2050,0.00
WNC,SAC,sum_night,2075,0.00
WNC,SAC,sprfl_day,2010,0.00
WNC,SAC,sprfl_day,2015,0.00
WNC,SAC,sprfl_day,2020,0.00
WNC,SAC,sprfl_day,2025,0.00
WNC,SAC,sprfl_day,2030,0.00
WNC,SAC,sprfl_day,2035,0.00
WNC,SAC,sprfl_day,2040,0.00
WNC,SAC,sprfl_day,2045,0.00
WNC,SAC,sprfl_day,2050,0.00
WNC,SAC,sprfl_day,2075,0.04
WNC,SAC,sprfl_mrnevn,2010,0.00
WNC,SAC,sprfl_mrnevn,2015,0.00
WNC,SAC,sprfl_mrnevn,2020,0.00
WNC,SAC,sprfl_mrnevn,2025,0.00
WNC,SAC,sprfl_mrnevn,2030,0.00
WNC,SAC,sprfl_mrnevn,2035,0.00
WNC,SAC,sprfl_mrnevn,2040,0.00
WNC,SAC,sprfl_mrnevn,2045,0.00
WNC,SAC,sprfl_mrnevn,2050,0.00
WNC,SAC,sprfl_mrnevn,2075,0.00
WNC,SAC,sprfl_night,2010,0.00
WNC,SAC,sprfl_night,2015,0.00
WNC,SAC,sprfl_night,2020,0.00
WNC,SAC,sprfl_night,2025,0.00
WNC,SAC,sprfl_night,2030,0.00
WNC,SAC,sprfl_night,2035,0.00
WNC,SAC,sprfl_night,2040,0.00
WNC,SAC,sprfl_night,2045,0.00
WNC,SAC,sprfl_night,2050,0.00
WNC,SAC,sprfl_night,2075,0.00
WNC,SAC,wntr_day,2010,0.00
WNC,SAC,wntr_day,2015,0.00
WNC,SAC,wntr_day,2020,0.00
WNC,SAC,wntr_day,2025,0.00
WNC,SAC,wntr_day,2030,0.00
WNC,SAC,wntr_day,2035,0.00
WNC,SAC,wntr_day,2040,0.00
WNC,SAC,wntr_day,2045,0.00
WNC,SAC,wntr_day,2050,0.00
WNC,SAC,wntr_day,2075,0.08
WNC,SAC,wntr_mrnevn,2010,0.00
WNC,SAC,wntr_mrnevn,2015,0.00
WNC,SAC,wntr_mrnevn,2020,0.00
WNC,SAC,wntr_mrnevn,2025,0.00
WNC,SAC,wntr_mrnevn,2030,0.00
WNC,SAC,wntr_mrnevn,2035,0.00
WNC,SAC,wntr_mrnevn,2040,0.00
WNC,SAC,wntr_mrnevn,2045,0.00
WNC,SAC,wntr_mrnevn,2050,0.00
WNC,SAC,wntr_mrnevn,2075,0.00
WNC,SAC,wntr_night,2010,0.00
WNC,SAC,wntr_night,2015,0.00
WNC,SAC,wntr_night,2020,0.00
WNC,SAC,wntr_night,2025,0.00
WNC,SAC,wntr_night,2030,0.00
WNC,SAC,wntr_night,2035,0.00
WNC,SAC,wntr_night,2040,0.00
WNC,SAC,wntr_night,2045,0.00
WNC,SAC,wntr_night,2050,0.00
WNC,SAC,wntr_night,2075,0.00
WNC,SAC,peak,2010,0.00
WNC,SAC,peak,2015,0.00
WNC,SAC,peak,2020,0.00
WNC,SAC,peak,2025,0.00
WNC,SAC,peak,2030,0.00
WNC,SAC,peak,2035,0.00
WNC,SAC,peak,2040,0.00
WNC,SAC,peak,2045,0.00
WNC,SAC,peak,2050,0.00
WNC,SAC,peak,2075,0.01
WNC,ESC,sum_day,2010,0.00
WNC,ESC,sum_day,2015,0.00
WNC,ESC,sum_day,2020,0.00
WNC,ESC,sum_day,2025,0.00
WNC,ESC,sum_day,2030,0.00
WNC,ESC,sum_day,2035,0.00
WNC,ESC,sum_day,2040,0.00
WNC,ESC,sum_day,2045,0.00
WNC,ESC,sum_day,2050,0.00
WNC,ESC,sum_day,2075,0.00
WNC,ESC,sum_mrnevn,2010,0.00
WNC,ESC,sum_mrnevn,2015,0.00
WNC,ESC,sum_mrnevn,2020,0.00
WNC,ESC,sum_mrnevn,2025,0.00
WNC,ESC,sum_mrnevn,2030,0.00
WNC,ESC,sum_mrnevn,2035,0.00
WNC,ESC,sum_mrnevn,2040,0.00
WNC,ESC,sum_mrnevn,2045,0.00
WNC,ESC,sum_mrnevn,2050,0.00
WNC,ESC,sum_mrnevn,2075,0.00
WNC,ESC,sum_night,2010,0.00
WNC,ESC,sum_night,2015,0.00
WNC,ESC,sum_night,2020,0.00
WNC,ESC,sum_night,2025,0.00
WNC,ESC,sum_night,2030,0.00
WNC,ESC,sum_night,2035,0.00
WNC,ESC,sum_night,2040,0.00
WNC,ESC,sum_night,2045,0.00
WNC,ESC,sum_night,2050,0.00
WNC,ESC,sum_night,2075,0.00
WNC,ESC,sprfl_day,2010,0.00
WNC,ESC,sprfl_day,2015,0.00
WNC,ESC,sprfl_day,2020,0.00
WNC,ESC,sprfl_day,2025,0.00
WNC,ESC,sprfl_day,2030,0.00
WNC,ESC,sprfl_day,2035,0.00
WNC,ESC,sprfl_day,2040,0.00
WNC,ESC,sprfl_day,2045,0.00
WNC,ESC,sprfl_day,2050,0.00
WNC,ESC,sprfl_day,2075,0.01
WNC,ESC,sprfl_mrnevn,2010,0.00
WNC,ESC,sprfl_mrnevn,2015,0.00
WNC,ESC,sprfl_mrnevn,2020,0.00
WNC,ESC,sprfl_mrnevn,2025,0.00
WNC,ESC,sprfl_mrnevn,2030,0.00
WNC,ESC,sprfl_mrnevn,2035,0.00
WNC,ESC,sprfl_mrnevn,2040,0.00
WNC,ESC,sprfl_mrnevn,2045,0.00
WNC,ESC,sprfl_mrnevn,2050,0.00
WNC,ESC,sprfl_mrnevn,2075,0.00
WNC,ESC,sprfl_night,2010,0.00
WNC,ESC,sprfl_night,2015,0.00
WNC,ESC,sprfl_night,2020,0.00
WNC,ESC,sprfl_night,2025,0.00
WNC,ESC,sprfl_night,2030,0.00
WNC,ESC,sprfl_night,2035,0.00
WNC,ESC,sprfl_night,2040,0.00
WNC,ESC,sprfl_night,2045,0.00
WNC,ESC,sprfl_night,2050,0.00
WNC,ESC,sprfl_night,2075,0.00
WNC,ESC,wntr_day,2010,0.00
WNC,ESC,wntr_day,2015,0.00
WNC,ESC,wntr_day,2020,0.00
WNC,ESC,wntr_day,2025,0.00
WNC,ESC,wntr_day,2030,0.00
WNC,ESC,wntr_day,2035,0.00
WNC,ESC,wntr_day,2040,0.00
WNC,ESC,wntr_day,2045,0.00
WNC,ESC,wntr_day,2050,0.00
WNC,ESC,wntr_day,2075,0.00
WNC,ESC,wntr_mrnevn,2010,0.00
WNC,ESC,wntr_mrnevn,2015,0.00
WNC,ESC,wntr_mrnevn,2020,0.00
WNC,ESC,wntr_mrnevn,2025,0.00
WNC,ESC,wntr_mrnevn,2030,0.00
WNC,ESC,wntr_mrnevn,2035,0.00
WNC,ESC,wntr_mrnevn,2040,0.00
WNC,ESC,wntr_mrnevn,2045,0.00
WNC,ESC,wntr_mrnevn,2050,0.00
WNC,ESC,wntr_mrnevn,2075,0.00
WNC,ESC,wntr_night,2010,0.00
WNC,ESC,wntr_night,2015,0.00
WNC,ESC,wntr_night,2020,0.00
WNC,ESC,wntr_night,2025,0.00
WNC,ESC,wntr_night,2030,0.00
WNC,ESC,wntr_night,2035,0.00
WNC,ESC,wntr_night,2040,0.00
WNC,ESC,wntr_night,2045,0.00
WNC,ESC,wntr_night,2050,0.00
WNC,ESC,wntr_night,2075,0.43
WNC,ESC,peak,2010,0.00
WNC,ESC,peak,2015,0.01
WNC,ESC,peak,2020,0.00
WNC,ESC,peak,2025,0.00
WNC,ESC,peak,2030,0.00
WNC,ESC,peak,2035,0.00
WNC,ESC,peak,2040,0.00
WNC,ESC,peak,2045,0.00
WNC,ESC,peak,2050,0.00
WNC,ESC,peak,2075,0.10
WNC,TX,sum_day,2010,0.00
WNC,TX,sum_day,2015,0.00
WNC,TX,sum_day,2020,0.00
WNC,TX,sum_day,2025,0.00
WNC,TX,sum_day,2030,0.00
WNC,TX,sum_day,2035,0.00
WNC,TX,sum_day,2040,0.00
WNC,TX,sum_day,2045,0.00
WNC,TX,sum_day,2050,0.00
WNC,TX,sum_day,2075,1.14
WNC,TX,sum_mrnevn,2010,0.00
WNC,TX,sum_mrnevn,2015,0.00
WNC,TX,sum_mrnevn,2020,0.00
WNC,TX,sum_mrnevn,2025,0.00
WNC,TX,sum_mrnevn,2030,0.00
WNC,TX,sum_mrnevn,2035,0.00
WNC,TX,sum_mrnevn,2040,0.00
WNC,TX,sum_mrnevn,2045,0.00
WNC,TX,sum_mrnevn,2050,0.00
WNC,TX,sum_mrnevn,2075,0.86
WNC,TX,sum_night,2010,0.00
WNC,TX,sum_night,2015,0.00
WNC,TX,sum_night,2020,0.54
WNC,TX,sum_night,2025,0.06
WNC,TX,sum_night,2030,0.00
WNC,TX,sum_night,2035,0.00
WNC,TX,sum_night,2040,0.00
WNC,TX,sum_night,2045,0.00
WNC,TX,sum_night,2050,0.00
WNC,TX,sum_night,2075,0.54
WNC,TX,sprfl_day,2010,0.00
WNC,TX,sprfl_day,2015,0.00
WNC,TX,sprfl_day,2020,0.00
WNC,TX,sprfl_day,2025,0.00
WNC,TX,sprfl_day,2030,0.00
WNC,TX,sprfl_day,2035,0.00
WNC,TX,sprfl_day,2040,0.00
WNC,TX,sprfl_day,2045,0.00
WNC,TX,sprfl_day,2050,0.00
WNC,TX,sprfl_day,2075,0.11
WNC,TX,sprfl_mrnevn,2010,0.00
WNC,TX,sprfl_mrnevn,2015,0.00
WNC,TX,sprfl_mrnevn,2020,0.00
WNC,TX,sprfl_mrnevn,2025,0.02
WNC,TX,sprfl_mrnevn,2030,0.00
WNC,TX,sprfl_mrnevn,2035,0.00
WNC,TX,sprfl_mrnevn,2040,0.00
WNC,TX,sprfl_mrnevn,2045,0.00
WNC,TX,sprfl_mrnevn,2050,0.00
WNC,TX,sprfl_mrnevn,2075,0.00
WNC,TX,sprfl_night,2010,0.00
WNC,TX,sprfl_night,2015,0.00
WNC,TX,sprfl_night,2020,0.32
WNC,TX,sprfl_night,2025,0.00
WNC,TX,sprfl_night,2030,0.00
WNC,TX,sprfl_night,2035,0.00
WNC,TX,sprfl_night,2040,0.00
WNC,TX,sprfl_night,2045,0.00
WNC,TX,sprfl_night,2050,0.00
WNC,TX,sprfl_night,2075,0.00
WNC,TX,wntr_day,2010,0.69
WNC,TX,wntr_day,2015,0.19
WNC,TX,wntr_day,2020,0.33
WNC,TX,wntr_day,2025,0.00
WNC,TX,wntr_day,2030,0.00
WNC,TX,wntr_day,2035,0.00
WNC,TX,wntr_day,2040,0.00
WNC,TX,wntr_day,2045,0.00
WNC,TX,wntr_day,2050,0.00
WNC,TX,wntr_day,2075,0.61
WNC,TX,wntr_mrnevn,2010,0.95
WNC,TX,wntr_mrnevn,2015,0.00
